weight,inputstate,votereg,age,party_ID,askvote,vote_method
1.15430129693378,39,1,44,1,5,1
0.867314298946592,39,1,40,1,5,3
1.59072270729461,39,1,63,3,5,2
0.116904465098445,39,1,31,4,5,1
1.05871435078542,39,1,31,3,5,3
0.590916860579319,39,1,49,3,5,3
0.724253598925693,39,1,38,3,5,3
0.201268137896486,39,1,59,1,5,1
1.01413934831512,39,1,63,1,5,3
0.847889482756069,39,1,38,1,1,NA
0.885780506035762,39,1,60,3,5,3
0.750445949857778,39,1,72,3,5,1
0.159574644779275,39,1,60,4,5,1
0.26723834979098,39,1,32,2,3,NA
0.560740182520688,39,1,31,1,3,NA
0.840430509618347,39,1,60,2,5,1
0.573713395500861,39,1,53,3,5,1
0.486560221239386,39,1,55,2,5,1
0.28785306634187,39,1,54,2,5,1
1.34547365367405,39,1,66,2,5,1
1.30203212783569,39,1,65,2,5,1
0.34266657329423,39,1,42,NA,NA,NA
0.754490519148596,39,1,56,2,5,1
0.710977698585883,39,1,49,2,5,1
1.10438804366343,39,1,47,3,5,3
1.07150943608499,39,1,48,1,5,2
0.747598068165838,39,1,32,2,5,1
0.397300437319286,39,1,53,1,5,2
1.37732298476443,39,1,54,3,5,1
0.927825656283089,39,1,71,3,5,3
1.00928808820569,39,1,69,NA,NA,NA
0.132371455925578,39,1,75,4,5,3
0.397678703323619,39,1,61,2,5,1
0.703931824570981,39,1,74,1,5,3
0.548209590757366,39,1,53,2,5,1
0.840430509618347,39,1,61,2,5,3
2.64760456052675,39,1,32,1,5,3
0.166904232883947,39,1,41,1,5,1
1.71165321165326,39,1,59,1,5,2
0.537390712272793,39,1,63,2,5,3
0.429430412446283,39,1,32,1,5,2
0.583135079149594,39,1,43,1,5,2
2.21806502428681,39,1,85,2,5,3
0.581531253904232,39,1,27,2,5,1
0.259442779840008,39,1,50,NA,NA,NA
1.23318359250366,39,2,74,3,NA,NA
0.586704264499973,39,1,26,3,5,1
1.74894149935979,39,2,48,2,NA,NA
1.40137751737589,39,1,54,2,5,3
0.429430412446283,39,1,39,1,5,3
5.70725397321118,39,1,37,1,5,3
0.885780506035762,39,1,60,2,5,2
1.0445427645894,39,1,73,2,5,3
0.980806099165676,39,1,65,1,5,3
0.486097412471359,39,1,64,1,5,3
0.803520301717499,39,1,68,2,5,3
0.7536173258152,39,1,84,2,5,3
0.266706766585,39,1,40,3,5,2
0.784844371219282,39,1,66,1,5,3
0.9231197719462,39,1,50,2,5,1
1.49861819901807,39,1,45,2,5,1
1.07956128195736,39,1,59,1,5,1
0.267190433111515,39,1,80,1,5,3
0.907521523418354,39,1,67,1,5,2
0.784844371219282,39,1,70,1,5,3
0.203156147055335,39,1,47,1,2,NA
0.509649931988706,39,1,54,2,5,1
0.652854022704739,39,1,29,3,5,3
0.541998476901359,39,1,61,3,3,NA
5.83451180238335,39,1,61,2,5,1
2.19493574444297,39,2,25,2,NA,NA
0.702492464210311,39,1,49,1,5,2
0.200059649054288,39,1,65,4,5,2
0.741701806963729,39,1,39,2,1,NA
1.37732298476443,39,1,54,2,5,1
1.04289398748157,39,1,62,1,5,1
0.124596173408409,39,1,80,1,5,1
0.429430412446283,39,1,37,2,5,2
0.872261211832527,39,1,64,1,5,3
0.256015126123228,39,1,52,1,4,3
0.464263276073198,39,1,50,2,5,1
3.41367808443318,39,2,37,1,5,1
0.740191262531684,39,1,47,2,5,1
1.07956128195736,39,1,55,3,5,1
1.0026484223671,39,1,31,3,5,3
0.949959418693993,39,1,82,2,5,1
4.21347738998548,39,2,40,NA,NA,NA
0.100534312256494,39,1,33,1,5,1
0.428298774568381,39,1,33,NA,NA,NA
0.912335785147448,39,1,73,3,5,1
0.57240235840395,39,1,39,1,5,1
0.226369084880429,39,1,76,1,5,3
1.74457624973441,39,2,59,1,1,NA
2.87095416705445,39,1,57,3,5,3
0.315804184738265,39,1,37,NA,NA,NA
1.43145153532403,39,2,21,NA,NA,NA
1.34636061630053,39,1,59,2,5,1
1.07956128195736,39,1,61,4,5,1
1.27363392568151,39,1,70,3,5,3
0.953545115154858,39,1,31,2,5,2
1.64727332356567,39,1,60,2,5,1
0.980806099165676,39,1,49,1,5,3
0.436809394028929,39,1,65,1,5,1
0.976022470617042,39,1,58,2,5,1
0.716995298784536,39,1,54,2,5,3
0.604978147916144,39,1,59,2,5,2
0.867314298946592,39,1,41,3,5,1
0.712690192037163,39,1,54,3,5,2
2.12891444412335,39,1,25,3,5,1
0.363520416509098,39,1,57,2,5,3
1.20781275340374,39,1,77,1,5,2
1.09755865983401,39,1,59,1,5,2
0.722998141359032,39,1,55,3,5,2
0.725236259801508,39,1,65,1,5,1
0.913659561628628,39,1,58,2,5,1
1.32044647892826,39,1,64,1,5,1
0.259513592555932,39,1,56,NA,NA,NA
0.243115702737214,39,1,64,NA,NA,NA
0.532350223486142,39,1,73,2,5,1
0.503425057516509,39,1,58,3,5,1
1.0329219869771,39,1,64,3,5,2
1.8217321243837,39,1,56,1,5,2
0.929438506519266,39,1,62,1,5,3
1.64727332356567,39,1,60,3,5,2
1.62381219794912,39,1,63,2,5,1
1.92516834279018,39,1,76,3,5,1
0.556837626090216,39,1,48,1,5,1
0.834904879820001,39,1,60,1,5,3
0.590359587814816,39,1,66,3,5,2
0.788132626849273,39,1,29,1,5,3
0.936856937608587,39,1,71,1,5,1
0.111073318813802,39,1,68,1,1,NA
0.354252630377455,39,1,67,2,5,1
0.421780972151286,39,1,49,1,5,1
0.786446273715529,39,1,53,1,5,2
1.42931956843803,39,1,59,3,5,3
0.835084015238595,39,1,49,3,5,3
0.370218758119724,39,1,35,1,5,1
0.655396146091513,39,1,62,1,5,1
1.78883183130202,39,1,64,3,5,1
0.856432464747645,39,1,61,2,5,1
0.292728755175907,39,1,43,NA,NA,NA
0.761999973710972,39,1,53,1,5,3
0.486097412471359,39,1,57,1,5,1
0.675761809494465,39,1,52,3,4,4
1.23697951386172,39,1,33,NA,NA,NA
0.220822297537637,39,1,56,4,5,3
0.227108137647501,39,1,53,1,2,NA
0.169941953309471,39,1,70,1,5,1
1.00761724816496,39,2,36,3,NA,NA
0.167570770816431,39,1,60,1,5,1
0.417763378275375,39,1,60,3,5,3
1.31420129827806,39,1,80,1,5,2
0.70461868375186,39,1,44,2,5,1
0.686906369878102,39,1,60,2,5,3
0.556837626090216,39,1,57,1,5,3
0.606390845141409,39,1,59,2,5,1
0.432605696809972,39,1,60,3,5,1
2.00515827670273,39,1,63,2,5,1
0.97815863830034,39,1,38,2,5,2
0.471543208128205,39,1,56,1,5,1
0.518444474368769,39,1,28,3,5,1
0.370218758119724,39,1,45,1,5,1
0.68246506036648,39,1,34,3,5,2
0.89236127148199,39,1,74,1,5,3
2.23854096990717,39,1,34,3,5,1
1.52768232438698,39,1,70,2,5,3
1.32084411813021,39,1,52,3,5,1
1.56425412071613,39,1,23,2,5,3
0.591740337583862,39,1,65,2,5,2
1.13390105903944,39,1,54,3,5,2
0.948513375116323,39,1,59,1,5,2
1.00366767844997,39,1,34,3,5,1
0.486097412471359,39,1,46,1,5,1
0.971772883569036,39,1,70,2,5,2
1.24380661569233,39,1,63,4,5,2
0.0935213295121806,39,1,39,NA,NA,NA
1.30680710413817,39,1,62,3,5,1
0.147376476948636,39,1,48,NA,NA,NA
2.60363336248576,39,1,89,1,5,3
1.60385690168631,39,1,66,2,5,2
2.36986342776399,39,1,54,3,5,1
0.57194836967775,39,1,71,3,5,1
2.42866708698947,39,2,73,1,NA,NA
0.9231197719462,39,1,56,2,5,1
1.1996668303257,39,2,46,4,NA,NA
0.729231607241507,39,1,57,2,5,3
0.33692421609472,39,1,35,1,1,NA
0.531235687844277,39,1,56,1,5,1
1.07655049685429,39,1,33,2,5,1
0.583135079149594,39,1,43,1,5,3
0.214695631315248,39,1,54,1,5,3
0.790455786839717,39,1,71,4,5,3
1.58451890425464,39,1,40,2,5,1
0.589268854383914,39,1,34,1,5,3
1.1460808099613,39,1,62,2,5,1
1.00380269330558,39,1,60,2,5,1
1.07956128195736,39,1,64,2,5,1
1.96720509764639,39,1,56,1,5,3
0.550637466577643,39,1,38,1,5,3
0.333522317575959,39,1,45,2,4,4
1.7882101896684,39,1,69,1,5,1
0.786446273715529,39,1,64,1,5,1
0.245759587248351,39,1,53,2,1,NA
0.486097412471359,39,1,56,1,5,3
0.212778330360529,39,1,26,3,5,2
0.227108137647501,39,1,52,1,NA,NA
2.98531873100987,39,1,23,1,5,3
0.721481840154097,39,1,58,1,5,2
0.740049626589863,39,1,43,2,5,3
0.208522410871476,39,1,42,NA,NA,NA
0.104417115268112,39,1,43,NA,NA,NA
1.64727332356567,39,1,61,2,5,1
0.467874624809961,39,1,42,4,5,2
0.540791160627177,39,1,36,1,4,4
0.242838804857827,39,1,35,1,2,NA
0.539366828826677,39,1,63,1,5,1
1.09755865983401,39,1,60,3,5,1
1.46645792081835,39,1,25,3,5,1
0.497804323747199,39,1,60,1,5,3
2.76650226807807,39,1,21,2,5,1
0.35184597456399,39,1,50,NA,NA,NA
0.16435861688341,39,1,71,4,5,1
0.722987265887316,39,1,47,1,5,1
1.0020997480281,39,1,72,2,5,2
0.653637418574435,39,1,22,1,5,1
0.40865599250743,39,1,57,2,5,3
0.341346942848155,39,1,76,2,4,NA
0.740191262531684,39,1,53,2,5,3
0.867314298946592,39,1,39,1,5,1
0.382759617204773,39,1,46,NA,NA,NA
2.50070670217703,39,1,62,2,5,3
1.96425719490264,39,1,43,3,5,1
1.01066903748442,39,1,70,2,5,1
1.17651914849879,39,2,28,NA,NA,NA
1.08496966790561,39,1,45,1,5,1
1.01214963764657,39,1,50,3,5,1
1.40245995736094,39,1,68,1,5,3
1.07956128195736,39,1,55,3,5,2
0.674744650569393,39,2,62,4,NA,NA
1.23255390231409,39,1,44,1,5,3
1.00761724816496,39,2,45,4,NA,NA
0.263313770142472,39,1,57,1,5,1
0.761712274881218,39,1,89,2,5,2
2.50070670217703,39,1,63,3,5,1
0.441059923316572,39,1,71,1,5,3
2.14429491562365,39,1,41,2,5,1
0.243115702737214,39,1,55,NA,NA,NA
0.332147832933237,39,1,59,2,5,1
0.9231197719462,39,1,59,2,5,1
1.07450416362016,39,1,27,1,5,1
1.46072878189716,39,1,43,NA,NA,NA
0.424929085720929,39,1,44,1,5,1
0.800344446319741,39,1,33,2,5,1
2.98531873100987,39,1,22,1,5,3
0.246183874764205,39,1,52,NA,NA,NA
1.0020997480281,39,1,73,3,5,1
1.11450333882552,39,1,23,2,5,1
1.0888268703801,39,1,43,1,5,1
0.972931716980914,39,1,55,3,5,2
1.5911568816249,39,1,50,3,5,1
0.909972330887745,39,1,59,2,5,1
0.318406538302994,39,1,49,3,5,1
0.159574644779275,39,1,51,4,5,1
1.2254160560102,39,1,44,1,5,1
0.712690192037163,39,1,53,1,5,1
0.712690192037163,39,1,54,3,5,2
4.06997538891206,39,1,33,1,5,1
1.34636061630053,39,1,61,2,5,2
0.571525319750408,39,1,32,1,5,1
0.471376805253392,39,1,69,NA,NA,NA
2.00716634858733,39,1,22,1,5,1
0.275971010656364,39,1,38,4,5,1
0.653284327440201,39,1,55,3,5,1
3.90756992363502,39,1,20,3,5,3
1.1722133021556,39,1,28,1,5,2
0.454373087144884,39,1,52,3,5,1
0.734462162430239,39,1,31,1,5,1
0.877311763058212,39,1,51,1,5,3
0.612242633792693,39,1,56,1,5,3
0.566765138207178,39,1,30,1,1,NA
0.0709699187334329,39,1,63,1,5,3
0.101443805821546,39,1,31,4,5,1
1.23255390231409,39,1,36,3,5,2
0.712690192037163,39,1,52,1,5,1
1.1460808099613,39,1,54,2,5,1
1.11505329578385,39,1,61,1,5,3
1.43385246225645,39,1,76,2,5,3
0.550637466577643,39,1,37,1,5,2
0.544056822962686,39,1,27,2,5,1
1.43385246225645,39,1,74,3,5,3
0.789143999471854,39,1,36,1,5,1
1.92516834279018,39,1,75,3,5,2
0.697145936473806,39,1,66,1,5,2
1.22647857806641,39,1,43,3,5,1
2.07528530450919,39,2,27,3,1,NA
1.81026597499879,39,1,57,2,5,1
0.541417649309836,39,1,48,2,5,1
0.578373693963587,39,1,28,3,5,1
0.468723104574925,39,1,67,1,5,2
0.460024425272381,39,1,54,1,5,3
0.831498997821521,39,1,60,3,5,1
5.4539559306884,39,1,26,3,5,3
1.08165959040213,39,1,34,1,5,1
0.212895830192536,39,1,46,NA,NA,NA
0.453769410619987,39,1,31,1,5,2
0.341405035742477,39,1,61,1,5,2
1.90470899062755,39,1,80,3,5,3
0.761999973710972,39,1,58,1,5,2
0.771869690926575,39,1,29,3,5,1
0.54908410247116,39,1,71,1,5,3
0.604277989501686,39,1,78,1,5,3
2.79622938061862,39,1,62,3,5,3
1.27236419309448,39,1,72,2,5,1
0.411507886761581,39,1,55,1,5,1
0.152646654498299,39,1,63,NA,NA,NA
2.46412636209701,39,1,27,4,5,1
0.721145403855088,39,1,33,1,5,1
0.165636735505801,39,1,28,NA,NA,NA
1.64388594454369,39,2,52,3,NA,NA
0.534028577192901,39,1,32,NA,NA,NA
0.133315510634545,39,1,66,NA,NA,NA
0.332784916582388,39,1,58,1,5,2
0.874522016666846,39,1,60,NA,NA,NA
0.301020092954294,39,1,27,NA,NA,NA
0.353331572073732,39,1,64,1,5,3
1.10468947705408,39,1,49,3,5,3
0.373186880759315,39,1,43,3,5,3
1.32789576098843,39,1,22,2,5,1
0.0582525283899713,39,1,23,1,5,1
1.5272654701737,39,1,77,2,5,3
0.807405097808433,39,1,69,2,5,1
0.468723104574925,39,1,70,1,5,3
1.23640514492971,39,1,22,NA,NA,NA
0.721145403855088,39,1,36,1,5,1
0.867314298946592,39,1,37,1,5,1
1.25852225446317,39,2,48,4,NA,NA
0.159294919753819,39,1,43,NA,NA,NA
0.177259196239216,39,1,38,NA,NA,NA
1.16391259581715,39,1,30,3,5,3
6.70259428215774,39,1,26,1,5,1
0.620273837473354,39,1,61,1,5,3
0.206001675364414,39,1,34,NA,NA,NA
0.162762662368653,39,1,35,1,5,2
0.315360953144892,39,1,22,NA,NA,NA
0.516236572957741,39,1,31,1,5,3
0.39915774971576,39,1,63,1,5,3
1.43385246225645,39,1,79,3,5,3
1.41910763187369,39,1,54,2,5,1
0.741090507510522,39,1,57,1,5,3
0.704095572511824,39,1,51,2,5,3
0.265761224500907,39,2,36,1,NA,NA
0.392416127810783,39,1,23,NA,NA,NA
0.341849643018354,39,1,35,2,5,1
0.729383684564488,39,1,74,NA,NA,NA
0.138499474730224,39,1,40,NA,NA,NA
0.621814041437188,39,1,31,2,5,1
0.503417484903716,39,1,60,1,5,1
0.451142340827358,39,1,68,1,5,2
0.36696354603119,39,1,30,NA,NA,NA
0.429430412446283,39,1,33,1,5,2
4.82103445693739,39,1,70,3,5,1
0.218032876756508,39,1,41,NA,NA,NA
1.02105351258501,39,2,51,3,NA,NA
0.928903047642295,39,3,84,3,1,NA
2.71106673417212,39,2,50,NA,NA,NA
1.98780315677628,39,2,28,4,NA,NA
0.531235687844277,39,1,63,1,5,3
1.63583612622522,39,1,27,4,3,NA
0.271916826983115,39,1,42,NA,NA,NA
0.117929080069126,39,1,36,3,5,1
0.942758853639956,39,1,47,3,5,1
0.902006707157743,39,1,25,NA,NA,NA
0.539780336380343,39,1,43,2,5,1
0.13458803195261,39,1,54,3,3,NA
1.42818526495962,39,1,43,2,5,1
0.890972578257206,39,1,41,1,5,1
0.917082982410169,39,1,41,1,5,1
0.807260744346108,39,1,58,2,5,2
0.681783118135521,39,1,52,1,5,1
0.89236127148199,39,1,71,3,5,1
1.7303197257395,39,1,55,3,5,3
1.0020997480281,39,1,72,2,5,1
0.424163857048071,39,1,44,NA,NA,NA
0.606892197281824,39,1,49,2,5,1
0.268057236945905,39,1,42,3,5,3
0.383409973587938,39,1,37,1,5,1
0.194939079867118,39,1,49,NA,NA,NA
1.49909037950092,39,1,37,NA,NA,NA
0.68246506036648,39,1,45,1,5,1
0.155757038143201,39,1,75,NA,NA,NA
0.795019834420632,39,1,41,1,5,3
0.261792513056872,39,1,61,1,5,3
0.729231607241507,39,1,60,1,5,1
1.43385246225645,39,1,69,3,5,1
0.160353199971088,39,1,41,3,NA,NA
0.829343962977016,39,1,62,2,5,1
1.0020997480281,39,1,68,2,5,2
0.256015126123228,39,1,53,NA,NA,NA
0.26127743155193,39,1,19,2,5,3
0.49444675570167,39,1,29,NA,NA,NA
0.0796359918705314,39,1,28,NA,NA,NA
0.917050701280156,39,1,41,1,5,2
0.623015482151341,39,1,48,1,5,3
2.50586509319246,39,1,36,NA,NA,NA
1.07591767009401,39,1,45,1,5,3
1.09370922337173,39,1,41,1,5,2
0.431406196555403,39,1,72,1,5,1
0.968294292657169,39,1,52,2,5,1
0.352750432098003,39,2,51,4,NA,NA
0.0829484022472138,39,1,41,NA,NA,NA
1.11289659189785,39,1,87,1,5,3
1.54268268829947,39,1,41,2,3,NA
1.31187034365682,39,1,32,1,5,3
1.17822676158936,39,1,20,NA,NA,NA
0.310185335932423,39,1,89,NA,NA,NA
2.375928815315,39,2,28,NA,NA,NA
0.34266657329423,39,1,43,NA,NA,NA
0.454152453132592,39,1,43,2,2,NA
0.276424880237689,39,1,56,NA,NA,NA
1.23697951386172,39,1,44,NA,NA,NA
1.26871358638703,39,1,61,2,5,1
0.290914448756864,39,1,41,NA,NA,NA
0.264398326200206,39,1,34,1,2,NA
0.741701806963729,39,1,43,NA,NA,NA
0.85610186161564,39,1,67,2,5,2
0.563740277061641,39,1,44,2,5,2
1.02727486667032,39,1,23,1,5,3
0.486097412471359,39,1,49,1,5,3
1.0134694176187,39,1,45,3,5,3
0.421780972151286,39,1,55,1,5,3
0.716769173524217,39,1,45,1,5,3
0.902640114018837,39,1,72,3,5,3
0.0877322701898777,39,1,70,1,5,3
0.629489624523809,39,1,58,1,5,1
0.640083924691048,39,1,40,2,5,3
4.7887959380173,39,1,26,1,5,3
0.429430412446283,39,1,37,1,5,1
0.182119849888374,39,1,48,NA,NA,NA
1.90454487069365,39,2,30,NA,NA,NA
0.630377496150446,39,1,19,3,5,1
0.623923721039559,39,1,32,NA,NA,NA
0.328781788540581,39,1,56,1,5,1
0.0981290091704361,39,1,46,3,5,1
1.5272654701737,39,1,68,2,5,1
0.721481840154097,39,1,52,2,5,1
0.989115851561254,39,1,40,2,5,3
0.422119994951612,39,1,56,1,5,2
2.73156914018617,39,1,79,2,5,1
0.387661196303324,39,1,29,3,5,3
1.32885390671829,39,2,33,3,NA,NA
0.557298008594241,39,1,60,1,5,1
0.13106646103463,39,1,62,NA,NA,NA
0.394164534370822,39,1,27,NA,NA,NA
4.0135967419411704,39,1,22,1,5,3
0.334922454002914,39,1,46,2,5,1
0.971678805580042,39,1,25,3,5,3
1.75176652150073,39,1,30,1,5,1
0.318322723578877,39,1,36,NA,NA,NA
0.115342466490904,39,1,37,3,5,1
1.80834313322813,39,2,20,3,NA,NA
1.2438906277351,39,1,40,3,5,2
0.738567101878674,39,1,31,1,5,1
0.0982205874504334,39,1,57,3,5,1
1.40899997296283,39,1,30,3,5,1
0.828877913199433,39,1,72,1,5,3
0.290914448756864,39,1,32,NA,NA,NA
0.494929295528943,39,1,69,1,5,1
0.193867075055813,39,2,32,3,NA,NA
1.08165959040213,39,1,42,1,5,2
0.172968813496195,39,1,45,NA,NA,NA
0.878747647631347,39,1,27,1,3,NA
0.557076481383269,39,1,31,2,5,1
0.583843801179585,39,1,25,NA,NA,NA
0.608832549078224,39,1,43,1,5,1
0.28872571091616,39,1,44,1,5,3
1.78420236132121,39,2,28,1,NA,NA
0.674440564403867,39,1,41,3,2,NA
1.82346707769196,39,2,39,1,NA,NA
1.71909574252755,39,2,53,3,NA,NA
0.3686936392946,39,1,40,NA,NA,NA
0.534444692780415,39,1,51,3,5,3
0.550637466577643,39,1,36,1,5,2
0.953585282465567,39,1,45,NA,NA,NA
0.188589749679627,39,1,25,NA,NA,NA
0.435720868073979,39,1,60,3,5,3
0.649153769398672,39,1,68,2,5,2
0.055323067870684,39,1,50,NA,NA,NA
0.737938895681739,39,1,56,1,5,1
0.358343013321728,39,1,58,2,5,1
0.780387331291978,39,1,36,1,5,1
0.909451582379258,39,1,59,3,5,1
0.829166058867662,39,1,57,1,5,1
2.39654900506517,39,2,58,4,NA,NA
0.651707318809448,39,2,36,1,NA,NA
1.27842899290264,39,1,23,2,5,1
0.709293912688511,39,1,32,2,5,1
0.662379750095375,39,1,49,2,5,1
0.269022831354234,39,1,62,3,5,3
0.578510579435913,39,1,60,3,5,3
0.674808951140919,39,1,36,1,1,NA
0.721145403855088,39,1,38,1,5,1
1.02738317053134,39,1,37,1,5,2
5.72646558030495,39,2,77,3,5,1
1.55000462308165,39,2,34,3,NA,NA
0.252572808800655,39,1,37,1,5,3
0.587365314139998,39,1,48,2,5,1
0.377660656023509,39,1,49,NA,NA,NA
0.789143999471854,39,1,33,1,5,1
0.429430412446283,39,1,35,3,5,1
0.513663223020183,39,1,50,1,5,3
0.985685827329419,39,2,48,1,NA,NA
3.29492657374716,39,2,69,2,5,1
0.363520416509098,39,1,52,2,5,2
0.818279670990733,39,1,70,2,5,3
0.754490519148596,39,1,58,3,5,1
0.600421542399622,39,1,73,1,5,2
1.00820226393389,39,1,33,2,5,3
0.353331572073732,39,1,60,1,5,2
0.497804323747199,39,1,54,1,5,1
0.437078991523901,39,2,33,NA,NA,NA
1.4672355773324,39,2,34,NA,NA,NA
2.50980374239551,39,1,27,1,5,1
1.0238800989862,39,1,29,NA,NA,NA
0.236324407087968,39,1,19,NA,NA,NA
0.741701806963729,39,1,35,NA,NA,NA
1.32084411813021,39,1,50,3,5,2
1.20001707060144,39,1,58,1,5,3
0.53288510632252,39,1,28,NA,NA,NA
1.01544238960179,39,2,47,NA,NA,NA
0.587092679525129,39,1,34,2,5,1
0.438943624779905,39,1,29,1,5,3
0.868089246632713,39,1,40,2,5,1
1.1460808099613,39,1,55,2,5,1
0.396192407364789,39,1,42,1,5,1
0.271842629832845,39,1,33,NA,NA,NA
0.0899094461870303,39,1,21,3,3,NA
3.17628713437006,39,1,27,1,5,1
0.185621564919228,39,1,49,NA,NA,NA
1.27339342328698,39,3,55,1,1,NA
1.41289730479845,39,1,21,2,5,1
0.374537676105616,39,1,40,1,5,2
1.23697951386172,39,1,32,NA,NA,NA
0.428445547752909,39,1,40,3,5,1
1.8814886493554701,39,2,54,4,4,4
0.382464369568284,39,1,62,1,5,2
0.590916860579319,39,1,51,1,5,2
0.884199620138644,39,2,60,1,NA,NA
1.02727486667032,39,1,21,1,5,2
0.145933081940863,39,1,36,4,5,3
0.789734370128306,39,1,69,2,5,3
0.494402944760977,39,1,36,3,5,1
0.148533521632426,39,1,51,1,5,1
0.179140790104382,39,1,21,3,1,NA
1.52906255249741,39,1,45,1,5,1
0.691650032344539,39,1,38,2,5,1
1.80834313322813,39,2,27,4,NA,NA
0.659612798978016,39,1,22,NA,NA,NA
0.503417484903716,39,1,51,1,5,3
1.49702400603033,39,1,44,3,5,1
0.134570973015028,39,1,58,1,5,2
2.37810187909209,39,2,22,NA,NA,NA
1.64388594454369,39,2,61,1,NA,NA
2.13466573083833,39,1,53,1,5,2
0.00987166648132904,39,1,23,NA,NA,NA
0.625002983803127,39,1,54,2,5,1
2.69529893706818,39,1,59,NA,NA,NA
0.734489826753289,39,1,76,2,5,1
0.545240407311978,39,1,58,NA,NA,NA
0.570848556023968,39,1,57,NA,NA,NA
0.80098010158917,39,1,56,2,5,1
1.23388729683501,39,1,35,2,5,1
0.0995250086680542,39,1,64,4,5,1
0.146432313398211,39,1,69,NA,NA,NA
0.209016947469971,39,1,48,NA,NA,NA
0.119009609975427,39,2,62,3,NA,NA
0.803520301717499,39,1,75,2,5,1
0.840430509618347,39,1,55,2,5,1
0.993963652680467,39,1,33,1,5,2
0.31860108025051,39,1,56,1,5,1
1.36276413799484,39,2,35,3,NA,NA
0.350436370036569,39,1,34,1,5,1
0.0615384823586769,39,1,58,NA,NA,NA
0.40188117390742,39,1,29,2,5,3
1.27363392568151,39,1,66,1,5,2
0.948706175405576,39,1,20,3,1,NA
0.439143785717999,39,1,59,1,5,2
3.78342081208903,39,2,55,1,5,1
0.309052779747709,39,2,29,4,1,NA
0.238056678746053,39,1,41,1,5,1
1.67968649080623,39,2,35,NA,NA,NA
0.56637144428237,39,1,67,2,5,1
2.74437894066091,39,2,19,1,NA,NA
0.32376568044971,39,1,36,4,5,1
0.101320551010385,39,1,54,3,5,3
0.271967218883952,39,1,44,4,5,1
0.550637466577643,39,1,35,1,5,3
1.64727332356567,39,1,59,2,5,1
0.277027554365825,39,1,33,NA,NA,NA
5.41669597240093,39,1,38,1,5,3
0.349306617293158,39,2,34,4,NA,NA
2.17057552426301,39,2,31,3,NA,NA
0.721726328775856,39,1,27,NA,NA,NA
0.445023254060791,39,1,64,3,5,3
4.52140466613008,39,2,61,3,NA,NA
0.37438740899115,39,1,48,4,5,1
0.649852137116563,39,1,28,1,5,1
2.51054209309444,39,1,63,2,5,2
0.064504196887936,39,1,32,1,5,3
0.430750551517447,39,1,47,1,5,3
0.114085270728056,39,1,36,1,3,NA
1.30203212783569,39,1,46,3,5,1
3.39845154472389,39,1,44,3,5,3
1.8217321243837,39,1,54,1,5,1
0.419711236929391,39,1,30,NA,NA,NA
0.898225193297209,39,1,44,3,5,3
0.556837626090216,39,1,59,1,5,2
0.375990286410008,39,1,61,1,5,1
0.40865599250743,39,1,50,3,5,1
1.36588391127017,39,1,38,1,5,2
1.02677474742916,39,1,42,3,5,3
1.46279088814009,39,1,37,3,5,1
0.486097412471359,39,1,55,1,5,1
0.403867006481382,39,3,29,1,NA,NA
0.199605457717743,39,2,36,3,NA,NA
0.684389895664829,39,1,27,4,5,1
0.150864204532215,39,1,36,3,5,3
0.454373087144884,39,1,49,1,5,1
0.800091434604922,39,1,47,3,5,2
0.402787248845539,39,1,34,NA,NA,NA
0.0506089586144666,39,1,36,3,1,NA
0.314861211559925,39,1,33,1,5,3
0.33692421609472,39,1,39,NA,NA,NA
0.266026405931809,39,2,35,NA,NA,NA
0.358833613649689,39,1,61,3,5,1
0.410452994088041,39,1,26,3,3,NA
1.34636061630053,39,1,65,2,5,3
1.09336396545544,39,2,38,1,NA,NA
0.547672381239757,39,1,51,1,5,3
0.40617310673089,39,1,47,2,5,1
0.441183826558044,39,1,67,NA,NA,NA
0.440652810624246,39,1,61,1,5,3
0.334379795497023,39,1,65,1,5,3
0.0830715565420638,39,1,67,1,5,3
0.396955758830435,39,1,58,1,5,1
0.227108137647501,39,1,46,NA,NA,NA
4.34103643054603,39,2,80,3,NA,NA
0.860737247332205,39,1,57,1,5,3
1.22654243884557,39,1,43,3,5,1
1.01740107709449,39,2,63,3,NA,NA
2.64937019356659,39,2,35,NA,NA,NA
0.367945220210888,39,1,36,2,5,1
0.660775776670404,39,1,80,1,5,2
0.138900904421126,39,1,51,3,5,3
1.31279963768147,39,1,54,3,5,3
0.909451582379258,39,1,52,2,5,1
0.972174543645856,39,1,28,3,5,1
0.972174543645856,39,1,22,1,5,3
0.674904858800855,39,1,39,1,5,3
0.721145403855088,39,1,36,3,5,1
0.455151298053066,39,1,62,3,5,3
0.308790221473047,39,1,32,3,5,1
0.764779091592417,39,1,31,3,5,3
0.420190592983657,39,1,32,1,3,NA
2.53600892450099,39,1,24,1,5,1
0.622667079462966,39,1,38,3,5,1
1.22988169449586,39,2,37,3,NA,NA
1.12752995594894,39,1,34,2,5,3
0.362810118392603,39,1,43,NA,NA,NA
1.25288351940586,39,1,38,1,5,1
0.666726368230375,39,1,64,2,5,1
0.831498997821521,39,1,52,3,5,1
1.14517128386371,39,1,45,2,5,2
0.230476361818847,39,1,46,1,5,3
0.548661384609811,39,1,38,1,5,1
0.948513375116323,39,1,52,3,5,1
