"","StateAbbr","age","votereg","askvote","vote_method","party_ID"
"1652","OH",35,1,5,2,3
"1653","OH",27,1,5,3,1
"1654","OH",32,1,5,1,1
"1655","OH",28,1,NA,NA,3
"1656","OH",33,1,5,3,2
"1657","OH",34,1,4,1,1
"1658","OH",47,1,5,1,3
"1659","OH",54,1,4,2,3
"1660","OH",60,1,5,1,3
"1661","OH",67,1,NA,NA,2
"1662","OH",72,1,5,1,3
"1663","OH",48,1,NA,NA,1
"1664","OH",61,1,NA,NA,2
"1665","OH",55,1,NA,NA,3
"1666","OH",44,1,NA,NA,1
"1667","OH",66,1,5,3,1
"1668","OH",59,1,NA,NA,2
"1669","OH",29,1,NA,NA,1
"1670","OH",33,1,NA,NA,1
"1671","OH",62,1,5,3,3
"1672","OH",38,1,5,1,1
"1673","OH",34,1,NA,NA,3
"1674","OH",31,1,NA,NA,2
"1675","OH",57,1,5,1,3
"1676","OH",33,2,NA,NA,NA
"1677","OH",34,1,5,1,3
"1678","OH",68,1,5,1,3
"1679","OH",26,1,5,1,1
"1680","OH",46,1,NA,NA,3
"1681","OH",33,2,NA,NA,NA
"1682","OH",23,1,NA,NA,1
"1683","OH",54,1,5,1,3
"1684","OH",54,1,5,1,1
"1685","OH",32,1,5,1,1
"1686","OH",50,1,5,2,2
"1687","OH",70,1,5,1,2
"1688","OH",71,1,5,3,1
"1689","OH",57,2,NA,NA,NA
"1690","OH",61,1,5,3,3
"1691","OH",61,2,NA,NA,NA
"1692","OH",33,1,5,1,1
"1693","OH",78,1,5,1,3
"1694","OH",52,1,5,1,1
"1695","OH",70,1,5,1,2
"1696","OH",29,1,NA,NA,2
"1697","OH",71,1,5,1,2
"1698","OH",32,1,5,3,2
"1699","OH",39,1,NA,NA,2
"1700","OH",29,2,NA,NA,NA
"1701","OH",40,1,5,3,1
"1702","OH",74,1,5,3,2
"1703","OH",25,1,NA,NA,3
"1704","OH",80,1,5,1,3
"1705","OH",77,1,5,1,3
"1706","OH",84,1,5,1,1
"1707","OH",74,1,5,3,3
"1708","OH",63,1,NA,NA,2
"1709","OH",30,3,NA,NA,NA
"1710","OH",54,1,5,1,2
"1711","OH",26,1,5,1,3
"1712","OH",39,2,NA,NA,NA
"1713","OH",66,1,5,1,2
"1714","OH",75,1,5,3,3
"1715","OH",57,1,5,2,2
"1716","OH",60,1,NA,NA,3
"1717","OH",63,1,NA,NA,1
"1718","OH",57,1,1,NA,1
"1719","OH",26,3,3,NA,NA
"1720","OH",73,1,5,1,3
"1721","OH",74,1,5,1,3
"1722","OH",88,1,5,3,2
"1723","OH",45,1,5,2,2
"1724","OH",62,2,NA,NA,NA
"1725","OH",55,1,NA,NA,3
"1726","OH",68,1,5,1,3
"1727","OH",74,1,NA,NA,3
"1728","OH",85,1,5,3,2
"1729","OH",75,1,5,1,2
"1730","OH",77,1,5,2,3
"1731","OH",27,1,5,3,2
"1732","OH",32,2,5,1,NA
"1733","OH",34,1,5,1,2
"1734","OH",74,1,NA,NA,1
"1735","OH",46,1,NA,NA,2
"1736","OH",83,1,5,1,3
"1737","OH",32,1,1,NA,2
"1738","OH",32,1,NA,NA,3
"1739","OH",64,1,4,4,1
"1740","OH",83,1,5,1,3
"1741","OH",72,1,5,3,3
"1742","OH",60,1,5,2,3
"1743","OH",69,1,5,3,2
"1744","OH",40,1,NA,NA,1
"1745","OH",75,1,NA,NA,3
"1746","OH",38,1,5,1,3
"1747","OH",34,1,5,1,3
"1748","OH",76,1,5,1,3
"1749","OH",77,1,5,3,3
"1750","OH",63,1,5,1,3
"1751","OH",26,1,NA,NA,3
"1752","OH",74,2,NA,NA,NA
"1753","OH",63,1,5,3,4
"1754","OH",53,1,5,2,3
"1755","OH",68,1,NA,NA,2
"1756","OH",57,1,NA,NA,2
"1757","OH",60,1,NA,NA,2
"1758","OH",64,1,NA,NA,2
"1759","OH",63,1,5,1,1
"1760","OH",72,1,5,1,1
"1761","OH",29,2,NA,NA,NA
"1762","OH",64,1,5,3,2
"1763","OH",50,2,NA,NA,NA
"1764","OH",75,1,5,3,3
"1765","OH",30,1,NA,NA,1
"1766","OH",61,1,NA,NA,1
"1767","OH",65,1,NA,NA,3
"1768","OH",78,1,5,1,2
"1769","OH",74,1,5,3,3
"1770","OH",32,1,NA,NA,3
"1771","OH",28,1,5,1,3
"1772","OH",40,1,5,3,3
"1773","OH",66,1,5,3,3
"1774","OH",31,1,NA,NA,3
"1775","OH",51,1,5,1,3
"1776","OH",26,1,5,1,1
"1777","OH",55,1,5,1,2
"1778","OH",33,1,5,3,2
"1779","OH",25,1,5,1,4
"1780","OH",23,1,5,2,2
"1781","OH",58,1,NA,NA,2
"1782","OH",32,1,5,3,1
"1783","OH",48,1,5,1,2
"1784","OH",26,1,5,3,2
"1785","OH",24,1,NA,NA,1
"1786","OH",72,1,5,3,3
"1787","OH",68,2,5,1,NA
"1788","OH",28,1,5,1,3
"1789","OH",68,1,NA,NA,2
"1790","OH",64,2,NA,NA,NA
"1791","OH",66,1,NA,NA,2
"1792","OH",64,1,5,3,2
"1793","OH",27,2,NA,NA,NA
"1794","OH",41,1,1,1,2
"1795","OH",24,1,NA,NA,1
"1796","OH",72,1,5,1,2
"1797","OH",74,1,NA,NA,2
"1798","OH",57,1,1,NA,1
"1799","OH",35,1,5,1,2
"1800","OH",34,1,NA,NA,2
"1801","OH",35,1,NA,NA,2
"1802","OH",51,1,NA,NA,2
"1803","OH",66,1,5,3,2
"1804","OH",33,1,NA,NA,2
"1805","OH",61,1,NA,NA,2
"1806","OH",37,1,5,4,1
"1807","OH",58,2,NA,NA,NA
"1808","OH",81,1,5,1,1
"1809","OH",31,2,NA,NA,NA
"1810","OH",30,1,NA,NA,1
"1811","OH",59,1,5,2,3
"1812","OH",52,1,5,NA,1
"1813","OH",77,1,NA,NA,2
"1814","OH",61,1,NA,NA,2
"1815","OH",33,2,NA,NA,NA
"1816","OH",60,1,NA,NA,2
"1817","OH",74,1,5,2,2
"1818","OH",66,1,5,1,2
"1819","OH",69,1,5,3,2
"1820","OH",23,1,NA,NA,2
"1821","OH",61,1,NA,NA,1
"1822","OH",51,1,NA,NA,2
"1823","OH",66,1,5,1,2
"1824","OH",69,1,NA,NA,1
"1825","OH",38,1,NA,NA,2
"1826","OH",55,2,NA,NA,NA
"1827","OH",64,1,5,1,2
"1828","OH",51,1,NA,NA,2
"1829","OH",31,1,NA,NA,3
"1830","OH",33,1,5,1,2
"1831","OH",44,1,NA,NA,2
"1832","OH",59,1,NA,NA,1
"1833","OH",63,1,5,3,2
"1834","OH",29,2,NA,NA,NA
"1835","OH",56,1,5,3,3
"1836","OH",45,1,5,1,2
"1837","OH",47,1,5,1,2
"1838","OH",50,1,5,1,2
"1839","OH",69,1,5,1,2
"1840","OH",66,1,5,1,2
"1841","OH",56,1,5,1,2
"1842","OH",69,1,5,1,1
"1843","OH",58,1,5,3,2
"1844","OH",36,1,NA,NA,2
"1845","OH",34,1,2,NA,1
"1846","OH",27,1,NA,NA,1
"1847","OH",26,1,NA,NA,1
"1848","OH",53,1,5,2,2
"1849","OH",27,1,NA,NA,2
"1850","OH",26,1,5,1,1
"1851","OH",34,1,5,1,1
"1852","OH",65,1,5,1,2
"1853","OH",57,1,5,1,3
"1854","OH",64,1,NA,NA,3
"1855","OH",54,1,5,3,2
"1856","OH",46,1,5,1,3
"1857","OH",27,1,NA,NA,2
"1858","OH",66,1,5,3,2
"1859","OH",53,2,NA,NA,NA
"1860","OH",32,1,1,NA,3
"1861","OH",35,1,NA,NA,2
"1862","OH",29,1,NA,NA,2
"1863","OH",57,1,5,1,1
"1864","OH",24,1,5,1,1
"1865","OH",58,2,NA,NA,NA
"1866","OH",34,1,NA,NA,2
"1867","OH",49,1,5,1,2
"1868","OH",62,1,5,1,3
"1869","OH",60,1,5,2,3
"1870","OH",51,1,5,1,3
"1871","OH",68,1,5,2,3
"1872","OH",65,1,5,2,3
"1873","OH",66,1,3,NA,2
"1874","OH",58,1,5,1,2
"1875","OH",65,2,NA,NA,NA
"1876","OH",60,1,5,2,3
"1877","OH",63,1,5,1,2
"1878","OH",52,1,5,1,2
"1879","OH",69,1,5,1,3
"1880","OH",58,1,NA,NA,1
"1881","OH",67,1,5,1,1
"1882","OH",62,1,5,3,1
"1883","OH",66,1,5,1,3
"1884","OH",68,1,5,3,3
"1885","OH",61,1,5,3,4
"1886","OH",57,2,NA,NA,NA
"1887","OH",69,1,5,1,1
"1888","OH",57,1,5,1,2
"1889","OH",68,1,5,2,2
"1890","OH",59,1,5,1,3
"1891","OH",68,1,NA,NA,2
"1892","OH",66,1,5,1,2
"1893","OH",50,1,5,1,3
"1894","OH",62,1,5,1,3
"1895","OH",54,1,5,1,4
"1896","OH",55,1,5,1,3
"1897","OH",65,1,5,1,3
"1898","OH",58,1,5,1,2
"1899","OH",60,1,5,1,1
"1900","OH",61,1,5,1,2
"1901","OH",65,1,NA,NA,2
"1902","OH",53,1,5,1,3
"1903","OH",55,1,5,3,3
"1904","OH",60,1,5,1,2
"1905","OH",58,1,5,1,1
"1906","OH",58,1,5,3,3
"1907","OH",66,1,5,1,2
"1908","OH",56,1,5,2,1
"1909","OH",64,1,5,1,3
"1910","OH",52,1,5,1,2
"1911","OH",65,1,5,3,1
"1912","OH",63,1,3,NA,4
"1913","OH",66,1,NA,NA,3
"1914","OH",65,1,5,3,2
"1915","OH",52,1,5,1,1
"1916","OH",52,1,NA,NA,1
"1917","OH",65,1,5,3,2
"1918","OH",66,1,5,2,1
"1919","OH",56,1,NA,NA,2
"1920","OH",61,1,5,3,2
"1921","OH",53,1,5,2,3
"1922","OH",62,1,NA,NA,2
"1923","OH",57,1,NA,NA,4
"1924","OH",65,1,5,3,1
"1925","OH",59,1,NA,NA,1
"1926","OH",58,1,NA,NA,2
"1927","OH",53,1,5,3,2
"1928","OH",60,2,NA,NA,NA
"1929","OH",55,1,5,1,1
"1930","OH",65,2,NA,NA,NA
"1931","OH",65,1,5,2,3
"1932","OH",67,1,5,2,2
"1933","OH",68,1,5,1,2
"1934","OH",53,1,5,1,3
"1935","OH",55,1,5,3,2
"1936","OH",67,1,5,3,2
"1937","OH",58,1,5,1,3
"1938","OH",61,1,5,3,1
"1939","OH",57,1,5,3,3
"1940","OH",56,1,5,1,3
"1941","OH",67,1,5,NA,1
"1942","OH",69,1,5,1,2
"1943","OH",62,1,5,1,1
"1944","OH",64,1,5,1,2
"1945","OH",66,1,5,2,3
"1946","OH",59,1,5,1,2
"1947","OH",67,3,1,NA,NA
"1948","OH",61,1,5,3,1
"1949","OH",50,1,5,1,1
"1950","OH",67,1,NA,NA,2
"1951","OH",69,1,5,2,1
"1952","OH",66,1,5,3,3
"1953","OH",57,1,NA,NA,3
"1954","OH",56,1,NA,NA,3
"1955","OH",63,1,5,1,3
"1956","OH",66,1,5,1,3
"1957","OH",67,1,5,2,2
"1958","OH",64,1,5,1,1
"1959","OH",61,1,4,4,3
"1960","OH",67,1,5,1,1
"1961","OH",53,1,5,1,1
"1962","OH",54,1,5,2,3
"1963","OH",68,1,5,1,1
"1964","OH",57,1,5,1,1
"1965","OH",63,1,5,2,2
"1966","OH",54,1,5,2,3
"1967","OH",58,1,5,3,2
"1968","OH",60,1,5,2,1
"1969","OH",57,1,5,1,3
"1970","OH",60,1,5,2,2
"1971","OH",68,1,5,1,3
"1972","OH",56,1,5,3,3
"1973","OH",59,3,3,NA,NA
"1974","OH",59,1,NA,NA,2
"1975","OH",67,1,5,1,3
"1976","OH",64,1,5,1,2
"1977","OH",66,1,5,3,2
"1978","OH",50,1,5,1,1
"1979","OH",66,1,5,3,2
"1980","OH",68,1,5,3,2
"1981","OH",63,1,5,1,2
"1982","OH",57,1,NA,NA,1
"1983","OH",57,1,5,3,4
"1984","OH",59,1,5,1,3
"1985","OH",68,1,5,1,3
"1986","OH",36,2,NA,NA,NA
"1987","OH",44,2,NA,NA,NA
"1988","OH",71,2,NA,NA,NA
"1989","OH",73,2,NA,NA,NA
"1990","OH",70,2,NA,NA,NA
"1991","OH",65,3,1,NA,NA
"1992","OH",42,2,NA,NA,NA
"1993","OH",35,2,NA,NA,NA
"1994","OH",46,1,5,1,3
"1995","OH",64,1,5,3,2
